orderItemId,orderId,productId,quantity,unitPrice,lineAmount,currency,holaMundo,op,eventTime,seqNum
0de77b32-cb86-4770-9263-ba34f598b04b,fa25437b-7ed5-4ae0-8201-21525e35d8f9,730fb09f-404f-4e67-a1da-d9da293fa964,1,616.25,1297.36,EUR,valor_inutil,U,2025-11-08 16:48:04,2
af01c9e8-7173-46b8-95c1-85e1b932a4f8,ab782f84-7fb0-4829-b6ed-cf2a902a24d4,593f8303-39c7-4806-8908-9a549a5bcb02,6,562.35,2811.75,EUR,valor_inutil,U,2025-11-08 14:32:51,2
9a2f13ff-3612-4ebc-a77f-2cb75066ab7b,37ebcef0-b4c0-42a3-a6c2-4f8bbf226cb9,3272491e-1e52-4a0c-b941-4b8e03adb21a,1,752.9,1434.1,EUR,valor_inutil,U,2025-11-08 02:25:07,2
9a4ad655-5c68-4324-864b-a986deedeffa,4360b5b6-2ca0-4048-ae00-bc21b992c576,528ea7d6-c7a1-45bd-ad0c-438b82280df0,5,331.36,1395.2,EUR,valor_inutil,U,2025-11-08 00:49:55,2
6e9bc7b4-c42e-478c-9176-431fad528ba0,4273a98b-8a5e-4b19-bc57-c9630968dcdb,b0016907-9cb5-4956-918e-c506b05e9e4e,,251.09,61.65,EUR,  valor_inutil ,U,2025-11-08 11:09:03,2
0a9df449-1fcb-434d-9c47-89dfa4d0f398,c086c209-713b-4deb-96b7-2353a8aee870,75832e12-1ee1-41f5-be18-b8460ca8db8d,,81.31,342.36,eur,valor_inutil,U,2025-11-08 10:26:46,2
a2db4b08-9451-4e2d-ba17-57f2d8844844,6d86caff-5ac9-46ff-8cb2-11369e30d5c7,58f0b604-749f-40ea-8b89-bcbd77fed6e8,,35.31,35.31,EUR,  valor_inutil  ,U,2025-11-08 00:47:43,2
7c1e663c-cdd3-4bc7-aa40-3672566ed13e,d07147e7-3986-4a9e-bdac-40f15235b7b7,ae08a687-9160-4f68-a5a2-92858ba73639,3,79.24,166.82,EUR,valor_inutil,U,2025-11-08 11:05:59,2
d83d1b23-6a02-4e8a-9697-ec6ce45bf6d7,9c3385bd-1cf9-457e-b518-07ab9ebb0510,,4,329.14,1316.56,EUR,valor_inutil,U,2025-11-08 07:44:00,2
ed35515e-76d4-4c78-b782-4329d90d0723,45170ac2-7635-44d4-a084-dc496777b0d8,cab7723f-4c20-4113-9beb-3f887dc69d95,6,579.32,2896.6,eur,valor_inutil,U,2025-11-08 12:24:24,2
b964ed6b-0296-4e7b-aa6c-3a83557252ae,b54f7ef0-05fb-436e-acf9-6fba54f5e18a,47d0b57f-8525-43bb-accc-414ff90a54ff,1,51.7,54.42,EUR,valor_inutil,U,2025-11-08 08:50:00,2
1579bd8d-124b-4ad4-8cb1-9ecaee9d8838,c2325a98-8e0f-40e4-a9e6-2797972a126c,ec77cbf4-1805-427d-82e8-f249a7defb70,4,836.07,3033.36,EUR,valor_inutil,U,2025-11-08 18:09:10,3
4d1dd02f-11b8-4290-8b6a-2d82cd201c8f,ae65f07e-5658-4cc0-95a4-446f8dad3004,ba38f4e3-626f-4485-b2dc-534285a3ce69,5,316.57,1507.5,EUR,valor_inutil,U,2025-11-08 12:06:48,3
7c11f5d2-7373-424a-bce4-dcafd4dd4761,9622fefc-a09e-4a0a-b5b3-97f132d4aab3,3272491e-1e52-4a0c-b941-4b8e03adb21a,6,715.25,2868.2,EUR,valor_inutil,U,2025-11-08 11:47:21,3
9c5c4118-8035-4905-96de-ebf4271da27c,f1e19dee-d78b-4333-854a-04243fe7ed21,c74d0589-b582-4319-8d82-788c859efa05,1,627.1,1320.2,EUR,valor_inutil,U,2025-11-06 11:35:03,2
79aa7cb0-6cbe-4025-9cd0-08ac19264593,1be6e109-3af9-4f28-aeef-b660118efb7c,ec77cbf4-1805-427d-82e8-f249a7defb70,2,796.26,758.34,EUR,valor_inutil,U,2025-11-08 17:34:22,2
ddc68848-8667-48fe-a5a1-94cf18fdae46,340d40d1-5ec8-4057-8d81-31b37838ab17,8ac4dcc1-fe2b-449d-9725-129d2d803685,3,636.02,1908.06,eur,valor_inutil,U,2025-11-08 01:59:48,2
de08b7f4-655c-45bc-8f8c-61fad13bd943,637077ad-9550-4074-82cb-6f914155fb7e,32d36d13-2bc4-4ce5-a3e8-a7613c01e394,3,22.41,42.68,EUR,valor_inutil,U,2025-11-08 19:36:57,2
93b96eb3-5b4d-458e-b9ab-4d9420dc6df9,47ac7b8a-4376-4e55-a908-fcfadd323139,03675982-a5b0-4125-8a40-ca29a51873f9,2,656.18,690.72,EUR,valor_inutil,U,2025-11-08 18:51:16,2
b39e3030-8ada-4a25-85e5-91dca5c0311e,51195013-ce02-47cf-a12c-e71f3e307f20,efd97230-2f40-4197-ac3d-a942381c05d2,,280.45,1476.05,EUR,valor_inutil,U,2025-11-08 08:54:46,2
ae596879-d5bb-41ce-9456-f66783d09fa5,5a4f9767-d099-41cc-8392-fbf8b81d4665,4f4a21ac-d82b-4ffb-bd6b-ead9fe41b9ba,1,594.19,625.46,EUR,valor_inutil,U,2025-11-08 10:18:10,2
30de29a1-eb2c-474c-91ca-b52c59962b3b,483e25cd-d858-4c78-bb7c-97f7f9189506,cc20860a-6353-4686-bf8e-bb6b179d0662,3,37.2,78.32,EUR,valor_inutil,U,2025-11-08 00:47:12,2
0e28de05-6765-4bb7-957a-af8b482a487f,c48c6678-e112-4cc1-8559-105c4a9408af,58f0b604-749f-40ea-8b89-bcbd77fed6e8,5,35.31,176.55,EUR,valor_inutil,U,2025-11-08 19:36:56,2
5e672ba4-6ae7-41a3-9b5b-74ea57883475,cf247d4b-a374-468d-8141-2ad27684d49b,10e548fe-e465-410f-a3fd-f863e7660648,5,716.25,2865.0,EUR,valor_inutil,U,2025-11-08 13:24:32,2
8be4e047-d7a5-40d1-8424-2e7966253847,0cc5434c-1cbe-401a-8b4b-537c1285cb0e,fe8ea442-9dd2-4e59-ad53-ac1d1041fd92,5,449.33,2084.85,EUR,  valor_inutil ,U,2025-11-08 03:27:21,2
60e001a7-69af-47fb-8feb-27561a59ee20,b12471f2-ec91-42c1-a8b9-dceb4da58ccf,5601e35e-1a11-428a-be26-aa8d98bcd77d,5,755.64,3022.56,EUR,valor_inutil  ,U,2025-11-08 15:48:23,2
0d8d5440-f6ed-46eb-ba03-c0f4d0585bc5,c51b2b73-f610-42b9-88e1-969538cb57c3,7806ea68-4cf4-4434-b900-bdd569eeed11,4,585.12,2593.36,EUR,valor_inutil,U,2025-11-08 14:49:51,3
ed316060-4397-41c7-a312-fa6d484aef13,d5b74ce3-1e01-4e55-9044-0ee557813793,f6659fd5-525c-4ce6-92ed-0a17998e3084,4,301.02,950.58,EUR,valor_inutil,U,2025-11-08 03:05:06,2
26ccb065-7dce-4d8a-9310-a468bd6a9662,71af11ae-9485-4230-aad8-0e9584e1e7b0,eec30555-9ad7-45e8-9b12-0eb8c18a8c08,4,38.13,181.55,USD, valor_inutil  ,U,2025-11-08 21:17:13,2
49202477-196e-44ed-ac54-5ca15f553ea4,4dfdb85e-6859-4eae-97b7-5720d54d6bfc,564ccef8-375a-4ccf-a5c3-0ac4457bacc4,5,403.06,1919.35,EUR,valor_inutil,U,2025-11-08 15:05:58,2
7bc120ac-a1a6-4881-bee3-97994fc936b4,71dd1c81-b378-49d4-972c-03f25b6f973c,3f600979-3371-4872-87ee-21dbde7bc5cb,2,121.83,121.83,EUR,valor_inutil,U,2025-11-08 21:43:00,2
1e1d7456-0b57-495c-8307-c05708f8a959,8aa516ae-f385-481a-9494-c3a0d4a06e22,79bfe471-16cb-4b1d-8f43-45aa7ce7244c,1,244.05,256.9,EUR,valor_inutil,U,2025-11-07 06:56:15,2
dabfd9e6-bec1-484b-bc88-c5140242b0ba,6231323c-24c5-4adb-8ffd-327ac2d461d0,41beb56f-d76c-4525-be53-57cadcac3e43,5,208.32,1585.9,EUR,valor_inutil,U,2025-11-08 07:48:50,3
a97332e8-9079-4667-aeee-7a61717d55ad,bc49d0b7-6710-4e23-be63-3ee5af7c0783,9ed129ee-8119-4c30-b59f-062ef28d1811,4,681.29,3244.25,EUR,valor_inutil,U,2025-11-08 09:59:28,2
b0cfcc39-61a9-410c-9de5-197f159e85c7,8b7a9c53-cc3f-4901-b831-71c649d46414,387f1e7d-6274-4252-87b4-ffbb8cfe4217,2,826.26,1573.82,EUR,valor_inutil,U,2025-11-08 06:04:07,2
d4eb44bb-f550-454a-9a96-aea13ebfb678,ec0c160c-7af7-4a2b-b814-3eb10275db29,f2c5c998-11b7-427f-ba51-d5aa218982cc,3,485.95,2046.12,EUR,valor_inutil  ,U,2025-11-08 15:31:19,2
88250c76-84ff-4874-9fcf-82bcbbc65ca4,cdda9aec-174d-420d-89c8-3f2919e7f8ae,5b608771-0dd4-4b40-9374-7e9bd161c1ef,2,169.37,483.9,EUR,valor_inutil,U,2025-11-08 11:36:15,2
5fa1edc0-980e-4af6-9599-735a97e9d4a5,b54d2fb8-bfe6-42fe-b4e3-63b134c8772c,6a7911d5-2a77-452e-a8d9-ae6f69d2038a,1,167.12,175.92,EUR,valor_inutil,U,2025-11-08 18:25:40,2
d2551672-97f6-48b8-a917-d28218ff51d2,47222aad-15fd-4cc0-a481-b55890f2c860,27c1199c-fc3f-457e-8914-41f0cd83b084,3,577.92,2201.6,EUR,  valor_inutil,U,2025-11-08 06:42:07,2
58cbb888-b735-42f8-a0e3-20e57ed8394f,0f7e7353-2472-4d18-9b79-1f1f53cbc331,6b7012b7-ad60-44ad-bf54-1a208dd9b293,1,85.84,81.75,EUR, valor_inutil,U,2025-11-08 02:14:53,2
f15b6733-ae25-44fc-8c7c-b7f2f483c4e8,d8344a2f-5c6c-44ba-99ad-c00de119222a,58b2da18-0dd4-4a1c-b315-f069ff1c4913,3,699.1,1471.78,EUR,valor_inutil,U,2025-11-08 11:31:05,3
62f02a9d-79f4-45d8-86fc-03b1d8a94833,9fc7f6c5-9c8b-4bc8-9e0c-c544b1559e9b,19538486-5903-4489-9055-dbe61c101c22,2,798.59,798.59,EUR,valor_inutil,U,2025-11-08 10:19:39,2
b420d479-a60c-49d8-b0d6-dfbf5c163321,2c606a27-ea5f-466d-8047-96a895e6667a,681bc3b9-a09d-43e7-8c96-b157cb0d4312,5,644.29,2712.8,EUR,valor_inutil,U,2025-11-08 09:41:19,2
586e6d79-0696-4f3e-8863-9245ab84d27b,660b508e-4ff3-4a8a-a6d5-473684a76039,744e55f1-8b67-4165-ba3e-9f36f1845eac,5,663.53,2654.12,EUR,valor_inutil,U,2025-11-08 20:29:00,2
7880070a-608a-4ece-b2dc-eb30e6137a1e,e2035785-1038-45af-98de-a8a4d0054371,6e4b3798-02ba-4760-8f70-42f753566c03,2,306.83,613.66,eur,valor_inutil,U,2025-11-08 04:51:54,2
0b7f16c8-f549-4663-881a-48d403705d4c,b5cf9006-e6b5-4167-bb29-db0128f3dd10,b7fe0885-19ef-428d-90a8-3644158b84e0,,515.84,542.99,EUR,valor_inutil,U,2025-11-08 11:58:28,2
8db4c9e6-ea15-4f49-8320-9ffd05ac4e2d,fa05d2ca-b36d-43b8-8508-e6bfc0d8e870,5942120b-3a48-420a-b4de-c5162d1d7d14,1,722.1,722.1,EUR,valor_inutil,U,2025-11-08 08:57:26,2
5c8b297e-3a68-4a7a-b42e-ebd5b3ce7c0b,779738e9-108c-4fa6-8eea-fb02c40719bd,ec77cbf4-1805-427d-82e8-f249a7defb70,1,756.45,1516.68,EUR,valor_inutil,U,2025-11-08 07:50:56,3
fe584cad-7d7c-4084-ac12-6dd495327cb2,c15252dc-22ee-42f2-8e18-aa21a8fe0043,ae08a687-9160-4f68-a5a2-92858ba73639,2,83.41,83.41,EUR,valor_inutil,U,2025-11-08 15:51:31,2
63a3267c-d015-495f-93eb-a13938d73572,d4b6c00d-3597-4779-aed1-289b93d70794,d8e00764-c660-4a69-9354-81f7315febf8,6,580.5,2764.3,EUR,valor_inutil,U,2025-11-08 17:44:22,2
1b8b1291-8992-4020-b668-f9ca534e78b1,9d266663-e8dc-453d-a7a6-0383d4258322,,2,412.52,785.76,EUR,valor_inutil,U,2025-11-08 06:30:25,2
589bef35-4cff-4dfe-a910-59c5fcb21954,0720c764-1aad-4315-ae77-1af82bb31e05,bb77dac9-7a60-4d4b-b47e-ddbb81b8b7b4,5,317.34,1586.7,EUR,valor_inutil,U,2025-11-08 02:23:27,2
3f0a47e6-93ba-4ca8-bb30-41da0aab7e4d,a56d3acc-f153-410b-9828-760827bd5f98,18d20105-6514-4099-aa34-01a2101479c4,2,87.96,277.77,EUR,valor_inutil,U,2025-11-08 11:46:18,2
8bcb3918-3a8f-43a7-8fe6-d7117800c8db,b8b8513b-c349-4d15-b83b-3edc33c356d9,08837814-e440-4cd8-abfe-ad1c8f1b907d,6,651.07,3426.7,EUR,valor_inutil,U,2025-11-08 22:07:01,2
5b8440f2-b552-41a7-b3a5-0b1d71900ee4,c6389dfc-3f2a-49bc-9be1-3fe0a5b0a928,,5,827.68,3941.35,EUR,valor_inutil  ,U,2025-11-08 21:59:33,2
8fdf9ffa-8977-4f6c-a6d3-3fce05d21723,aa9d530a-ee60-4729-bdaf-66f8e5571754,b826fccc-4e3c-4b4e-a886-21b60ac30d8e,,479.65,959.3,EUR,valor_inutil,U,2025-11-08 18:21:45,2
3c01ed07-596d-4fa1-bb8b-4c59ac20e38b,a9f45e84-4cd5-48bf-8280-2fcb30e1576d,b826fccc-4e3c-4b4e-a886-21b60ac30d8e,5,503.63,1918.6,EUR,valor_inutil,U,2025-11-08 19:40:58,2
aae6f80a-e5eb-45e4-aae6-9523f557db29,ffaf71fb-03ee-49c3-971a-a34f7c8d1253,58f0b604-749f-40ea-8b89-bcbd77fed6e8,1,33.54,35.31,EUR,valor_inutil,U,2025-11-08 06:13:02,2
30956a6e-70df-4907-bc15-ab7bf5dc1b90,1eee43d9-c418-4cf9-a66f-3125e6273b76,7d315d11-71d9-4bf3-b077-fe0d651c3203,1,59.24,56.42,EUR,valor_inutil,U,2025-11-08 09:38:02,3
168f2736-5c4d-4aad-ae3d-1c678da3b514,48376e4a-61ab-4dd7-a0b3-f2b9895eb53c,db94bd75-3ecd-4812-a87f-4f62fb555790,,38.67,77.34,EUR,valor_inutil,U,2025-11-08 03:11:43,2
5d6f5933-46b9-46e7-bedf-29168a6572b7,a4ef8215-d62b-44a5-b6ff-876609d0f432,55b20e8d-aa1d-4ec0-9f56-916d7600de29,2,351.58,1054.74,EUR,valor_inutil,U,2025-11-08 17:49:44,2
180f5fa6-c62e-4196-81b0-177127beb4ac,505c69ee-992d-410d-892c-b8cf35ee7adf,544f1edb-651f-4fb3-ac67-006f3dc3e8f8,4,189.72,118.84,EUR,valor_inutil,U,2025-11-08 11:10:11,2
096f4a23-3468-4a41-84c1-d969bbf1be3a,b2857fd7-71b6-4c06-b5bb-31da185f72f6,ff83413d-865e-4020-a4b6-25130643898f,2,122.25,349.29,EUR,valor_inutil,U,2025-11-08 06:43:55,2
f196bc27-6c1f-4abf-a59d-7c753308d7a7,cc550100-79c7-4758-ac5d-800183b42bfe,c62f2994-e30d-47e7-9fc7-5112f12a72ad,3,538.27,1537.92,USD,valor_inutil,U,2025-11-08 07:40:03,2
b459f088-8dc2-4ea3-b929-aa8b5a9cb3be,83bb4c96-5fd3-4fd4-b31c-a11b058c3709,,1,787.01,787.01,USD,valor_inutil,U,2025-11-07 11:10:08,3
5dd0c2e3-fbf5-4aae-898b-5c268b774048,f88c4f62-6028-49a1-87f6-dc3430a089d9,e93b86ba-dc02-463d-bd7d-1fadb88f30df,1,182.97,182.97,EUR,valor_inutil,U,2025-11-08 06:16:33,2
05507a09-792b-403e-98ce-85fc33ef1167,1c68c163-61f5-47b2-a885-c00cdd70c27d,b1eb263a-032e-487c-9e26-7f4e8a12b76c,5,239.93,1262.8,EUR,valor_inutil,U,2025-11-08 06:29:48,2
60bdad7b-05ff-4339-8c8a-88f333f65fa7,b99f1104-7606-48c1-8fef-617bdc68d87c,,2,173.73,496.38,eur,valor_inutil,U,2025-11-08 02:23:07,3
a1d4a77b-1940-4e8b-a070-ce34a0726c89,a320099f-ba07-4f95-9068-915655adc50a,55b20e8d-aa1d-4ec0-9f56-916d7600de29,1,369.16,703.16,EUR,valor_inutil,U,2025-11-08 09:50:26,2
08f6ebb0-611d-4dfc-83cb-b511da8fefaa,caa60896-7360-4aca-8ce5-37ddf97afcf9,e93b86ba-dc02-463d-bd7d-1fadb88f30df,3,192.12,548.91,EUR,valor_inutil,U,2025-11-08 21:39:14,2
40338611-78ec-4359-8f9b-04e50b3bbb18,db83c24f-7ca0-4576-8acd-076104e0ed38,b23aeac8-05b9-4e95-b855-751841cf6e01,4,611.32,3217.45,EUR,valor_inutil  ,U,2025-11-08 08:04:29,2
e155fb62-df35-41b7-b19c-808481383362,a0ffec9b-3ec9-4b15-830b-2daa7c77a26e,18a960c2-cba5-4744-91ae-eb0897e37499,1,383.45,383.45,EUR,valor_inutil,U,2025-11-08 21:08:40,2
44f3bc79-9f6e-4e6c-bee5-131b2fefc036,7a9508fc-51fb-4708-8cd2-6d639ec52ac0,49b993ab-091e-4df3-9a84-a2e1165cf458,1,585.69,616.52,EUR,  valor_inutil,U,2025-11-08 11:55:47,2
2c07c318-b7dd-4ba1-ba69-5e28e9d239a4,fa05d2ca-b36d-43b8-8508-e6bfc0d8e870,9be9c658-7f2e-47ee-8e21-397b40ac8e6c,2,374.76,305.34,EUR,  valor_inutil,U,2025-11-08 10:01:55,2
af65ae84-8614-4379-8209-47ec5a1213ce,a7647530-1c5c-4dfd-9387-94030bd9b0a5,c78a2baa-5a11-4416-a2d8-43ae11e0434d,2,199.24,398.48,EUR,valor_inutil,U,2025-11-08 06:44:02,3
c2a4314a-b92a-4c06-8006-479b502dae00,09e0919c-7ce8-4fea-a037-8570d31a3248,ff83413d-865e-4020-a4b6-25130643898f,5,122.25,465.72,EUR,valor_inutil,U,2025-11-08 17:00:07,2
cacd54ce-a40e-4190-9180-d9a1e4b47784,e7febcfe-969e-43da-977b-8696237fc57a,5601e35e-1a11-428a-be26-aa8d98bcd77d,2,793.42,2266.92,eur,valor_inutil,U,2025-11-08 10:05:37,2
4c9bdbe2-f7da-43bf-bb0c-2e9eb2a44b64,a896da49-d43c-43cb-bf84-400425f4bcf7,ce238937-0cf2-4779-b8f7-bd94a1530946,3,699.26,1402.02,EUR,valor_inutil,U,2025-11-08 06:00:55,3
68943650-90bc-4521-82d0-8d4216c7a40b,e8adae6c-6393-4347-a09b-991d76dedad8,067be746-7354-4145-8751-665c76a3a761,2,142.43,299.86,EUR,valor_inutil,U,2025-11-08 15:07:44,2
5aef3a10-3833-423b-9965-5964751ae6a2,33cbada3-8a8a-40be-ba22-411dfb289bba,c78a2baa-5a11-4416-a2d8-43ae11e0434d,3,199.24,796.96,EUR, valor_inutil,U,2025-11-08 19:06:22,2
af30e4f3-62eb-4e9d-acf1-f0d47df1fe62,631f3b7f-b0bb-41e3-af2a-3c52d318d6d8,32431485-d98f-4ec4-9af6-08b9e1123e13,3,395.23,832.06,EUR,valor_inutil,U,2025-11-08 01:56:13,2
682a9aeb-d02d-4a02-850c-0752a6f8eb1a,c2607338-1fac-4f4d-a6b3-5bb5080eaaf6,,2,471.38,1488.57,EUR,valor_inutil,U,2025-11-08 05:21:43,3
2e9e5193-47be-4720-8114-a26ff1c66a48,228e6a86-0fe7-4cb7-a6ca-3e28a11f58e3,b5b869b6-4381-4d35-98a7-810c87717e9d,5,244.65,978.6,EUR,valor_inutil,U,2025-11-08 17:43:00,2
06d4d7b2-2560-47bb-a0e7-95d795500b3a,f403b3ee-6fd7-4d06-9fd1-a22110a52bc7,38516fbc-5894-4e2c-8b37-4c685e03acdd,5,623.73,3282.8,EUR,valor_inutil,U,2025-11-08 17:11:12,2
58d837ad-11a1-47bc-a154-7071e43e335d,6a19f2ca-515a-48f1-982f-40d16e3afc09,f2c5c998-11b7-427f-ba51-d5aa218982cc,3,537.11,1023.06,EUR,valor_inutil,U,2025-11-08 15:44:38,2
b2e2e0c6-cb1c-48dc-a8ce-7f76268271a5,db1327d8-9f4d-4fb8-8739-5d65b00c3ee2,5942120b-3a48-420a-b4de-c5162d1d7d14,6,722.1,3610.5,EUR,  valor_inutil  ,U,2025-11-08 07:12:34,2
9d163d1b-0d9d-40de-8d36-3db3cfc86a7b,cf247d4b-a374-468d-8141-2ad27684d49b,06fa94e8-468e-40a3-a372-2ace69be8ff3,1,631.25,631.25,EUR,valor_inutil,U,2025-11-08 21:54:03,2
9e8b8907-5604-4542-b4c6-452e9c13ca92,351e6f3c-f621-441d-963c-b7185bb4323a,b1adbfab-e918-4130-a32c-62947c2afa47,1,559.61,1065.92,eur, valor_inutil,U,2025-11-08 08:06:45,2
96095b6d-b202-4551-ae1e-809888843ba5,dc5ca1e9-6a32-4fd7-ada8-e31df4be7948,869e7cec-2c82-455a-a2f7-eef2a8d6f9ec,6,129.4,647.0,EUR,valor_inutil,U,2025-11-08 02:50:04,2
1475ea14-9fe0-47d0-83b5-5cc376ae979c,d7b4c7ee-8001-4158-a501-55e5c099fc57,2b9ba5e4-3267-4201-95cc-cec5e94ef4da,4,307.06,1292.88,eur,valor_inutil,U,2025-11-08 20:19:30,2
cbcbc276-d5e7-4c87-afd4-1083f86fe2be,02a4707b-9255-4c9f-9430-75b574086a2b,b1eb263a-032e-487c-9e26-7f4e8a12b76c,3,82.86,369.44,EUR,valor_inutil,U,2025-11-08 18:14:45,2
08c39aa8-3fc9-47a8-9fba-31b6b965651b,6626316a-a7c9-482d-94a9-7debd99a118c,c7dd7f2a-e5b2-4948-9097-39fc6fdedc6d,6,820.96,3909.35,EUR,valor_inutil,U,2025-11-08 12:27:56,2
332d69d8-5813-408e-8a37-dbc3c3270ce4,bcceca69-e305-41b4-905e-69c0d8718b72,544f1edb-651f-4fb3-ac67-006f3dc3e8f8,1,155.36,76.42,EUR,valor_inutil,U,2025-11-08 03:29:30,3
050fe012-7e3c-4155-b696-e68df92bcc3d,0f7e7353-2472-4d18-9b79-1f1f53cbc331,cf374db8-b553-400b-aa52-0a58031cd13f,3,419.63,1325.16,EUR,  valor_inutil  ,U,2025-11-08 23:17:47,3
a06decef-f4ef-4571-8616-6b64baf84a93,994e4e19-d7c8-41d8-af4d-b3fe3455e592,30d57695-c9c2-4654-9277-3fbfd1577909,4,679.35,3396.75,EUR,valor_inutil,U,2025-11-08 23:17:18,2
e620f639-e726-4652-ad7f-a94e46541cae,046ea382-26e3-485f-b142-e94f92a49c7a,e35eefa1-9cce-4fd8-b393-d4f9d0352748,1,344.55,344.55,EUR,valor_inutil,U,2025-11-08 01:29:26,2
2d1beea7-bc6e-4671-9f3b-27b5f22b57b9,5dbcdf2d-ef16-4c9c-a05a-a28df224f0b0,34192d97-713a-4ca7-8650-a7b02e522bc6,3,206.35,412.7,EUR,valor_inutil,U,2025-11-08 05:45:46,2
7e1198a3-434f-4b82-8ff8-96ae7ad14ee6,12bd7eea-f1b2-45fd-80ff-ff6d2fb7f875,,4,741.2,2964.8,USD,valor_inutil,U,2025-11-08 19:13:32,2
1516cfed-f868-42e6-853f-d63a7767335f,1eee43d9-c418-4cf9-a66f-3125e6273b76,306dbb5f-146e-4f23-aa4e-a450f4d070c4,3,207.41,790.12,USD,valor_inutil,U,2025-11-08 01:01:02,3
19132ada-bba5-4e53-8bdc-a44e02547dc4,02460223-4051-4a8e-bcf6-52776b525233,c1c647d6-ee1e-4f70-ad49-be54e48a849e,3,709.55,3556.65,EUR,valor_inutil,U,2025-11-08 13:31:44,3
e3988982-5012-4782-b81a-4bcd29480309,b99f1104-7606-48c1-8fef-617bdc68d87c,01cc2e05-a943-4216-ad3d-3e1c70cec6b2,1,523.93,1047.86,EUR,valor_inutil,U,2025-11-08 01:59:12,3
bca753b1-ab5d-4949-88c4-18742b7923ef,ca9b9bc7-8005-44c8-abb4-af12ad9d5311,c7abb66d-d16b-495d-83db-6dba174c5e6e,3,258.29,1033.16,eur,valor_inutil,U,2025-11-08 03:04:30,2
9ba1a638-127b-47ce-9487-a62053655c39,12bd7eea-f1b2-45fd-80ff-ff6d2fb7f875,cab7723f-4c20-4113-9beb-3f887dc69d95,3,550.35,579.32,USD,valor_inutil,U,2025-11-08 13:21:25,3
0c7fca03-cea9-4786-ad40-a183cd166de2,37ebcef0-b4c0-42a3-a6c2-4f8bbf226cb9,6e340716-6701-4a73-8782-6f12c60416ee,2,748.76,2364.51,EUR,valor_inutil,U,2025-11-08 07:46:39,3
32bfc0a7-94c5-49e5-a795-db845542d702,14d2a29f-0f43-4a31-b737-e18016f59500,30cce86d-a475-47a6-ba12-66d237e0ace4,1,609.52,580.5,eur,valor_inutil,U,2025-11-08 17:41:16,2
6cdabdab-dce2-4111-b471-97985cb7654b,0b29a51e-b081-42f5-a507-b5ea3dfc7340,43cf103c-5d9d-497f-a44b-39e20b56e5fd,2,688.01,688.01,eur,valor_inutil,U,2025-11-08 19:22:50,2
3d0b3342-c4b6-468f-941d-d43012712425,914024a1-3e53-4c9c-b9bd-b95b5bf696dc,27c1199c-fc3f-457e-8914-41f0cd83b084,3,550.4,2201.6,EUR,valor_inutil,U,2025-11-08 16:33:13,2
