paymentId,orderId,paymentMethod,amount,paymentDate,status,op,eventTime,seqNum
46a805f5-e898-4438-8416-f68926ee3173,7157dddb-580f-433a-9a5a-412cc92f7454,BIZUM,1070.7,2025-10-26 20:42:44,OK,U,2025-11-07 15:32:18,2
808f965f-e2b6-41dc-aa05-dde1bea82352,0f17b116-d093-40eb-a818-e5a8082bf6a8,PayPal,1298.2,2025-11-10 14:05:24,OK,U,2025-11-07 09:19:36,2
93f7037f-bca4-422b-8118-c922e3e51690,1c486cfb-4d50-4371-9d76-2023fedb23f3,card,655.65,2025-11-07 10:31:54,PENDING,U,2025-11-07 22:43:47,2
9cd2576e-0525-4a85-91d2-9c900511825b,b628de7d-396b-4446-9348-a361afd85fea,PayPal,1200.32,2025-10-26 08:14:40,OK,U,2025-11-07 00:59:09,2
f0862be4-fd44-4d68-a09c-26b0410b630a,c2607338-1fac-4f4d-a6b3-5bb5080eaaf6,PayPal,306.71,2025-11-01 06:10:23,OK,U,2025-11-07 17:57:51,2
907b6d3f-cc01-4c29-8651-a460c7769e83,,CARD,612.5,2025-11-02 07:52:42,OK,U,2025-11-07 14:05:44,2
94982450-da68-4a33-b6fb-e6315a0dd4ab,2b7cc2bb-8931-400d-bfc1-0c3d429a2c52,PayPal,95.61,2025-10-24 11:13:08,OK,U,2025-11-07 21:19:50,2
d78aef47-d1b8-4ffc-be04-caa884eb6c60,48d4fd51-fd15-46e5-870e-33ec5838a982,BIZUM,62.22,2025-11-02 12:43:32,PENDING,U,2025-11-07 13:58:41,2
0d3ef010-67ea-4bbe-9a58-99dcf6866c7e,71177636-c529-453b-88c0-47d8ae4f5ce9,BIZUM,493.17,2025-11-10 08:03:58,PENDING,U,2025-11-07 16:44:02,2
ce2f9a37-e7b6-4049-b6a7-29779a5e688f,bced59a4-8cdb-4d0d-863a-fa8bf450ddd1,BIZUM,1110.58,2025-11-04 04:26:27,OK,U,2025-11-07 16:41:19,2
8b6200cd-31cf-4f68-8ae4-5f9f9b8fdb7c,a20e5d9c-f7ee-4483-98ba-6c93ad94a100,CARD,817.84,2025-11-08 20:38:00,ok,U,2025-11-07 00:45:38,2
5710f99e-d3bb-4b74-ac1c-720f9d08d9af,4eb08bfc-9feb-42e8-b184-12380cde1cc7,BIZUM,1211.82,2025-10-28 07:40:28,OK,U,2025-11-07 19:40:43,2
956b1074-e8d5-477a-8013-822418f49c59,2f265f27-461e-441c-994d-b2c77d39eb84,Bizum,878.49,2025-10-31 14:35:50,OK,U,2025-11-07 17:37:43,2
1ea7b0d6-93ad-4a5d-93c9-b7e6a6790aed,1dcdc74e-eb76-477a-ba66-109bfb6400df,card,1459.07,2025-10-31 15:31:42,PENDING,U,2025-11-07 02:25:45,2
e9331f18-3d3a-4943-8afb-84538b23b5e5,4917d166-957f-4730-bd84-89e9db64e2a4,CASH,1033.45,2025-10-24 08:28:47,PENDING,U,2025-11-07 11:25:32,2
ecf2d4a8-2408-480b-b43d-646cb6df0c8e,550574c5-3473-4912-8383-f8022ba02f41,Bizum,470.73,2025-11-01 14:38:42,OK,U,2025-11-07 09:57:00,2
ff8e8411-87f4-4c82-b549-8f51fc829a5d,47e4867a-8bd8-4617-8b60-5c5ce9a3f603,PayPal,1102.99,2025-11-04 03:04:09,OK,U,2025-11-07 06:12:03,2
a127c0cc-dec5-42e9-95e3-61977e8cd430,ddd15ec9-2afb-4d0b-9756-e60d1a48c292,CARD,95.89,2025-11-02 00:25:08,FAILED,U,2025-11-07 19:05:01,2
72dd0646-0386-4d44-9153-4897b4fe5d50,7efc4062-7ba8-424f-aa03-334564677b82,BIZUM,462.57,2025-10-29 07:34:05,FAILED,U,2025-11-07 06:48:24,2
5532c5b5-a601-493e-95d9-67f317283654,a88391db-a166-46eb-b19d-6bd22a593a3c,card,415.7,2025-10-26 15:31:35,PENDING,U,2025-11-07 18:40:54,2
54d34a07-0536-4f36-afd5-8cb596bb1978,6bca1730-f6b7-4a41-804f-e980a39a9c60,BIZUM,1225.45,2025-10-30 18:54:09,OK,U,2025-11-07 13:44:22,2
18228dd5-e872-4b57-aa3a-6268331db46c,658da0dd-6d3a-4a76-af75-b76f3e174d3d,BIZUM,632.35,2025-11-08 07:20:22,OK,U,2025-11-07 17:54:40,2
f785f6fc-d7d9-4b94-b1c2-fc6c62e5dfb5,8a6059a5-c4e0-4640-9236-5c75c452ff8a,card,229.09,2025-11-04 03:36:45,OK,U,2025-11-07 21:56:06,2
f81a647f-673b-4c41-a7ff-d6e191930172,572bf9b0-32ef-4b28-aee4-01916be8e2ea,card,720.04,2025-11-11 04:30:19,OK,U,2025-11-07 03:29:09,2
9fc3c083-f7e3-4098-8051-25b8c6babca4,349a6f87-c2f4-4f7a-ba2e-3a87f892b6d3,BIZUM,762.36,2025-10-27 16:01:08,OK,U,2025-11-07 08:23:12,2
986e706d-eee2-42ee-9bdc-0af9428d3b42,07c44731-296b-459f-bbe1-4a2951275761,Bizum,573.52,2025-10-26 06:27:32,PENDING,U,2025-11-07 17:56:09,2
b3ba40df-36fb-4e5e-aa07-ec353473e0dd,aa8fec16-8bb2-4309-9444-1a8f4f0255de,BIZUM,136.51,2025-11-08 14:31:33,PENDING,U,2025-11-07 23:29:15,2
7ff2f6fc-b834-4653-9c9c-d22ea5c1d5a5,f53c35fb-f23b-434e-b7e2-d89082dab1e9,PayPal,322.5,2025-11-05 06:34:47,ok,U,2025-11-07 02:59:17,2
bace7840-43f4-42d4-a2da-e08ce5a064d2,eaed687b-c18f-4c98-841f-014338b67315,CASH,492.59,2025-11-02 02:49:59,OK,U,2025-11-07 03:56:31,2
673aa052-c7f5-4b68-b8a7-d54d358c2c7a,2cee1778-c64c-4141-9012-0308ec8e1542,Bizum,1157.55,2025-11-09 07:11:00,OK,U,2025-11-07 22:06:13,2
c06608a5-36a4-4ad5-aa72-7074804283ca,d2d35d8a-f2c8-48ea-a949-1ffe909c3102,PayPal,209.66,2025-10-30 03:26:08,OK,U,2025-11-07 19:49:44,2
92e4b531-eca7-489c-8df2-2ab2c89dbf09,94504c2b-1d08-4622-8c27-12995f6c459c,card,1057.66,2025-11-03 13:43:48,FAILED,U,2025-11-07 19:27:41,2
dfe0d27c-efb1-4e75-8c16-183899aafa26,bf3f205d-763b-46f4-a3e7-54ee0502bbba,CASH,156.99,2025-10-27 10:56:19,OK,U,2025-11-07 16:15:00,2
c297b63f-7493-46a2-9c23-7300fd8a07c2,44c4af29-fe66-49e6-8d08-bc402876d08e,Bizum,350.66,2025-11-11 05:40:18,OK,U,2025-11-07 21:27:51,2
1db102bd-0cd5-4ff0-b67f-b105c61cc804,91dcc821-7927-4b67-88e3-2f2bdabfc4cb,BIZUM,1427.67,2025-10-30 22:06:29,FAILED,U,2025-11-07 22:58:17,2
4e98099f-8a27-468d-bd0f-79c7a733ad94,0e117194-740c-4b4e-ab03-3b0130280ba3,card,1081.14,2025-11-05 15:11:41,FAILED,U,2025-11-07 01:29:46,2
231aa86f-f060-4d93-b2b1-e49d7faec937,44eaea11-9360-402f-bc14-401f866f2882,CARD,614.02,2025-10-24 04:05:57,OK,U,2025-11-07 22:56:55,2
db23cf26-3092-4889-952b-13b642d34005,0f663b68-bc41-4e51-8aac-aaf7658a2f75,Bizum,184.27,2025-10-25 23:13:10,ok,U,2025-11-06 06:45:34,2
31388cb6-72b4-4f2b-a065-d23794aaebac,d4936f95-d8db-4634-8da9-482316b8eb8c,BIZUM,1218.67,2025-10-29 03:05:03,OK,U,2025-11-07 10:06:54,2
3372653a-5269-4292-9a13-89eeb772ec08,be114de6-19a9-4013-abd9-bc4f72056018,PayPal,1269.34,2025-11-05 15:17:26,PENDING,U,2025-11-07 17:34:44,2
9a5e4720-10bb-4b12-b777-8b0d0ebc025a,f88c4f62-6028-49a1-87f6-dc3430a089d9,PayPal,233.79,2025-10-30 06:28:26,OK,U,2025-11-07 02:55:37,2
38e2ce10-43e9-4ac9-b25c-deb95f88707c,a0a0d506-c26a-46ec-b7cd-61592667a1e8,CASH,565.78,2025-11-02 14:31:25,ok,U,2025-11-07 06:05:35,2
a18714dd-5dd2-41f9-bdb9-9032f522fab4,d040b758-1536-41e0-af9f-a33dd231b23f,BIZUM,677.79,2025-11-07 15:21:31,ok,U,2025-11-07 08:40:33,2
1e034a51-8632-4efe-9c0a-e14dbb5abdce,4827dd81-a1ce-4e32-b687-2bbaa6c54bb6,CARD,268.11,2025-11-07 08:22:08,PENDING,U,2025-11-06 21:26:00,2
a0e945d7-14af-4a8e-beb2-841fbe0244fa,2a9a0a6e-79a7-4bd9-8ab9-3d3582538af2,Bizum,183.36,2025-10-28 18:38:19,FAILED,U,2025-11-06 02:48:22,2
1fa0b5ea-4f04-4e2a-bba6-529c830cd730,90931fca-f1f8-4f1e-afb6-77d3f3bd095c,CARD,416.94,2025-11-08 08:12:24,OK,U,2025-11-07 02:48:13,2
de9dded1-1b82-4750-98f5-7f206692a23b,57e442ad-fcb6-488d-aa1b-f931b7494aa7,PayPal,907.23,2025-11-10 15:42:16,OK,U,2025-11-07 00:21:56,2
50c950b6-d1f1-46fc-992a-c453f7cf166f,744b8fbc-e7a3-4953-a192-e004fc7a2418,Bizum,977.26,2025-10-24 09:42:01,OK,U,2025-11-07 08:13:21,2
0d666665-d731-4a34-abfc-41be1d1bce52,f6cd4fc6-b527-45af-b2f9-3e5936573234,PayPal,741.75,2025-11-04 02:22:27,FAILED,U,2025-11-07 07:47:48,2
ffb5201c-ea9f-4959-9e7a-2251e52827c2,202d40b9-a701-4a9d-95be-8e8e216f198c,Bizum,950.32,2025-11-01 18:55:18,OK,U,2025-11-07 19:14:38,2
be1ab473-b380-43dd-99bc-e62c97600252,d2a2e1b9-0511-4f28-bc5f-fb8d8070145a,Bizum,376.56,2025-11-09 21:39:11,OK,U,2025-11-07 10:36:54,2
45ceb31c-4e4d-4ebf-a59a-a21be780b745,12bd7eea-f1b2-45fd-80ff-ff6d2fb7f875,Bizum,865.15,2025-11-07 23:27:54,OK,U,2025-11-07 17:33:40,2
789f14bd-63fa-4f83-8640-cbb343146e4a,edae2224-7387-4bba-8b78-3e2433be320a,BIZUM,851.74,2025-11-04 18:41:15,OK,U,2025-11-07 19:23:14,2
7719a7d1-3496-4a00-9ed8-b418db350e32,3ff5d759-fbc8-45bd-80d3-3c05633900d8,PayPal,212.34,2025-10-28 01:00:23,OK,U,2025-11-07 22:28:19,2
53245021-80ed-4da9-b73a-8e6f9f2bcbef,67348238-6995-4cdb-b30d-0e90fc451a75,BIZUM,180.9,2025-10-29 10:16:10,OK,U,2025-11-06 18:37:02,2
b6c4195a-af4d-4f2a-a1a6-b1c8c02ac9a2,8798bf5b-40bb-4291-b6dd-dccded109643,BIZUM,1484.79,2025-11-01 18:12:49,OK,U,2025-11-05 02:27:06,2
4fb7931c-920c-44f4-8db6-d43b5593bd01,5db397e0-d2c7-47f1-b7b8-4d19761151a1,Bizum,1171.62,2025-11-11 14:09:58,OK,U,2025-11-07 16:08:12,2
ea901f3c-2226-434c-9de1-2dcc0565a177,03ffe6c8-1e32-462c-bc41-decf9a9be8d5,CASH,258.88,2025-11-09 21:55:07,ok,U,2025-11-05 04:04:44,2
8ae2dd42-cd21-4448-a7a8-b34480ea4940,d4978828-552f-4a1d-a370-e82f96a6e5df,CASH,908.22,2025-10-28 20:10:00,OK,U,2025-11-05 04:47:13,2
9735c682-082f-4345-b72c-dc693010b332,f47b6b9a-7291-44ef-9f77-2e146c3f0286,Bizum,1173.47,2025-11-07 04:59:39,OK,U,2025-11-07 05:27:57,2
56a61081-a046-4812-9422-adeca5c7dc1f,d3a70c04-0a4d-4eff-948b-f5569cd10ebb,BIZUM,291.69,2025-11-07 16:49:25,OK,U,2025-11-06 04:56:19,2
c2258114-b830-4452-99f6-b08338ba53ab,6fd4f687-957b-4f59-b6aa-37a8aab478b2,CARD,1019.45,2025-11-09 13:56:18,OK,U,2025-11-07 15:26:31,2
408c2f63-e49b-4cf7-a4b9-800dce0ae289,bbe6d9a9-7a79-441b-84b9-87782fe2ad80,Bizum,43.03,2025-11-03 08:49:43,OK,U,2025-11-07 09:36:35,2
637ade04-9ac3-425f-b8d6-b25ee25ae818,71b25dee-2a16-41bd-a123-8fb18d656f4d,BIZUM,641.33,2025-11-07 07:01:00,OK,U,2025-11-07 20:52:52,2
56dbccf7-f2a8-47cb-8bf3-70d920165cd6,d1aa38ef-e855-49c4-925b-4da12b0efaf3,BIZUM,1276.13,2025-11-08 04:50:24,OK,U,2025-11-07 05:19:20,2
7c356c2f-29d0-49dd-b1e1-11e0324894c6,15d8ebfd-7631-49de-9fb0-367c572d31ff,CARD,997.45,2025-11-10 23:19:02,ok,U,2025-11-07 15:39:56,2
ac8dbafc-6657-4aa2-adf3-a44cf55b88cf,0c3495b3-bb90-46ae-9ea0-bc263349ad2b,CASH,600.37,2025-10-31 18:40:00,PENDING,U,2025-11-07 07:42:43,2
8cc44c15-cfbe-48eb-b566-b42a496d1622,7a1dac6a-12c7-45e0-b3b6-dfecd1706047,CASH,470.86,2025-10-28 06:02:16,OK,U,2025-11-07 09:34:35,2
ba56a716-a227-4673-beff-3b9a3dec4fd8,6d82cdef-f33b-4d26-a99d-a8abde0e78cb,card,977.82,2025-11-04 15:44:53,OK,U,2025-11-07 15:15:12,2
ce11bc29-b1fe-4420-847f-2ce2df67c908,9371f51d-3ec2-46f2-bb6c-09c2eb18a1a9,BIZUM,801.63,2025-10-31 04:13:44,ok,U,2025-11-07 14:05:56,2
2e500d6a-0faf-4f76-a72b-9083ebce3157,4233af8d-3874-46ec-9aca-e76384aaa32a,Bizum,517.3,2025-10-31 21:53:25,OK,U,2025-11-07 06:20:36,2
51833575-a9a3-4831-aeee-fbc8130d5f96,1e79819c-4bf4-4fde-8229-c1de1f946871,PayPal,130.59,2025-11-02 22:59:28,PENDING,U,2025-11-07 10:38:43,2
47169d7c-248b-4dc3-87df-bc2ffb3d98a0,9533d2b0-2bfa-4894-9a85-43d59e9f6c83,card,1166.93,2025-10-30 09:33:51,OK,U,2025-11-07 02:03:24,2
89b4cc04-68f1-4c01-9b2f-bb5c078487c4,308971b2-b122-4998-9c55-8813c1aeb425,Bizum,214.18,2025-10-26 03:34:22,PENDING,U,2025-11-07 16:31:42,2
67514999-1c89-4267-9ee3-73ce0a29f53e,bcb98285-31f7-460a-80f3-915f0ea41ec0,Bizum,198.24,2025-11-04 02:15:40,OK,U,2025-11-07 15:34:37,2
ac1728ba-64a3-4587-bf89-25157351af15,63e1b65b-6d11-4f64-a25f-9a25271ef526,BIZUM,450.51,2025-11-04 17:49:10,OK,U,2025-11-07 18:57:13,2
76511b11-948a-4b4f-9826-053494216d1e,06ef7bed-e6aa-4f1a-b713-8322603048de,PayPal,1625.33,2025-11-04 18:07:24,FAILED,U,2025-11-07 20:36:29,2
422000c3-b0c4-405a-8b39-5b8df60c015f,cfe13915-3d84-4d6b-8062-b3b0babab598,PayPal,935.99,2025-10-29 11:59:45,OK,U,2025-11-07 14:53:02,2
c6f60053-1e8f-4e57-b4ce-2a1bee81a72f,104e2e8f-565f-4ea9-82b9-4deba04a6e57,CARD,515.79,2025-10-31 06:38:42,OK,U,2025-11-07 15:16:13,2
8e8797db-8350-4939-b8a5-e1c9b2a3107e,49b09ae4-5f77-4424-9ee4-0179495fa3e4,PayPal,833.56,2025-10-30 06:48:56,OK,U,2025-11-07 11:12:30,2
ba526cf1-53ee-4f6c-8eb2-85f9729dbc42,b10749dc-2edc-45e3-a36e-e97c1b3c41aa,CARD,895.17,2025-10-27 08:31:29,OK,U,2025-11-07 16:14:44,2
49b41424-4d28-4fc2-920f-c941f5523ed1,a0afc73b-bb99-4b2a-9e96-f0b41c8a19d8,CARD,1366.08,2025-11-01 07:32:19,PENDING,U,2025-11-07 12:37:16,2
0dccb5fb-97bf-49b4-8a20-d6024b0cad6a,eb8b04d7-ca2b-4453-be2c-a504a160b310,BIZUM,42.58,2025-11-02 14:45:18,OK,U,2025-11-06 22:37:00,2
ef98168b-4159-4d59-b60a-4bd4758a1f27,63720147-376f-4448-8684-e9a949e78f46,Bizum,804.86,2025-10-26 21:24:30,ok,U,2025-11-07 10:10:18,2
7478be36-e7d9-4560-9c55-c3a69cbc8e51,aa43dd3b-8ac6-408e-abe7-d334474a9f90,CARD,1111.12,2025-10-25 01:35:37,OK,U,2025-11-07 07:25:46,2
c3ccd888-2ea2-4f71-9d2c-d6db28ddf1bb,e79fb42f-819c-4474-8068-c392cff618ba,BIZUM,846.48,2025-11-08 08:09:26,OK,U,2025-11-07 11:20:15,2
756a90df-821c-4283-a235-56a388cfe043,a1a9243d-ae08-46a5-8962-31ba4680ec74,CASH,677.56,2025-11-08 03:53:45,OK,U,2025-11-07 09:39:50,2
f9a64535-e482-4fe6-8fdf-dc93babfb9d5,042cf561-0d02-47ee-95d7-9d0691760bb3,card,452.77,2025-10-25 13:18:11,OK,U,2025-11-07 14:41:12,2
09e65ce9-d50b-4392-9980-825124fee720,eed3891b-fc9e-4a0b-885b-3b26c1f3c167,Bizum,275.05,2025-10-25 10:43:21,OK,U,2025-11-07 23:15:15,2
a4467fcb-38d4-47c9-a185-8c1c7649ca2a,65d2992b-15f9-4227-a520-4d907ba515dc,Bizum,699.33,2025-10-26 02:50:14,OK,U,2025-11-07 07:07:43,2
a2da41db-2414-4398-b4fc-e203b2ce7991,2c480794-ebfb-46e3-8857-f2036454fa55,PayPal,1290.13,2025-11-01 02:39:19,OK,U,2025-11-07 05:08:46,2
85a69e4b-0d2f-4a00-8877-66ba327e4060,d0887d9f-0ec0-4304-9c8a-55874434b0ce,Bizum,650.66,2025-10-25 06:45:18,FAILED,U,2025-11-07 19:19:10,2
5e61934f-f2a1-46e3-b8d6-1e27a2ec02e5,d4f580e2-35d2-4c63-8ae7-3a127a549470,PayPal,302.95,2025-11-04 14:22:39,OK,U,2025-11-07 05:18:29,2
04868d2d-bb48-41ba-99d7-78a484ca4947,2d6e2f25-bbae-4a69-996b-877b5ba1b9db,card,1305.57,2025-11-11 08:14:49,OK,U,2025-11-07 07:22:10,2
a71de59b-4b65-4293-9db6-b5d05427bebf,84c3b685-7613-4cc0-82a5-ad590c3f1010,BIZUM,938.83,2025-11-10 20:39:55,OK,U,2025-11-07 06:06:36,2
6696597a-4d9b-4c22-b3e2-867afe63f7d7,d38900d4-b512-4764-b834-b83cbc658467,BIZUM,711.16,2025-10-30 01:10:10,OK,U,2025-11-07 23:59:15,2
6ead992e-4c09-4233-bcb3-a1e650e1bd16,1217ddec-0a47-4119-858e-3ca64c2fdc8f,BIZUM,666.44,2025-11-05 07:19:54,OK,U,2025-11-07 14:10:11,2
4d10d3de-f0e7-4070-a42b-0e7b06725526,dd5b2934-97bb-4a8e-9610-0fb88ecbb077,CARD,601.51,2025-10-29 13:30:22,OK,U,2025-11-07 04:55:54,2
acbe4b05-8f6c-4e17-98f1-5e4a6a4881f7,b3a6995e-ebae-4558-b240-e75a093c5174,CASH,1253.48,2025-11-08 04:07:07,FAILED,U,2025-11-07 16:53:25,2
39a1d1f7-91aa-4a4b-9c2e-4519fe929427,748ef926-76e5-4a8a-8f32-2f5881185a84,PayPal,707.04,2025-10-26 00:37:56,FAILED,U,2025-11-07 01:41:29,2
a7c4c58d-ce51-4658-9d32-734ddd3a932f,b0ac27ce-7936-4a22-8ce2-b0ebf7b5bb07,Bizum,191.92,2025-10-31 12:17:09,OK,U,2025-11-07 02:33:36,2
16a6d03f-fd84-4d90-8063-f7376bc415d8,e04b7d33-32bd-48ab-9729-68a7475e5e61,Bizum,155.55,2025-11-10 19:27:06,OK,U,2025-11-07 07:56:50,2
6266de5d-135f-4d53-b348-053e48058d26,1be6e109-3af9-4f28-aeef-b660118efb7c,card,1319.26,2025-11-04 03:01:40,ok,U,2025-11-06 04:39:37,2
f65dd5f8-9489-405a-9fd3-1818e7c10f0c,6d86caff-5ac9-46ff-8cb2-11369e30d5c7,CASH,64.58,2025-10-28 19:13:28,PENDING,U,2025-11-05 23:08:55,2
969ec667-f641-4bf6-877e-f474408e4439,e8fad154-dd6a-4846-9bd8-cfe355249da2,CARD,815.86,2025-10-28 15:01:12,FAILED,U,2025-11-07 10:06:12,2
1b385db1-56ab-4ea9-8e8f-52efef363d5e,ad824e89-6484-4922-9f68-5e9eb88e22e8,PayPal,1055.74,2025-10-30 07:23:52,OK,U,2025-11-07 16:54:13,2
9fa1e5f0-0d02-42fb-b322-c95e84618bcd,aff525e8-b67f-42cf-90a5-12cec14451a8,BIZUM,385.64,2025-11-02 02:34:02,ok,U,2025-11-07 17:28:10,2
0c4b72a2-7f39-41b6-b25c-6076c6f5723f,dfe586be-9728-406d-bdad-ca8fd7fdc3f1,Bizum,306.23,2025-10-25 23:41:43,OK,U,2025-11-07 21:03:39,2
3e64f255-2325-454b-b0d7-307018fe7b3c,2e629da8-390d-440e-a8a4-58657d6de45d,CARD,692.4,2025-10-30 05:39:41,OK,U,2025-11-07 19:29:24,2
dbec6269-b158-4c86-b8c1-bc3a7c42da71,e2329a7e-1db4-4da5-b511-63fdd714360c,CARD,863.73,2025-10-29 03:37:30,ok,U,2025-11-07 17:27:36,2
7684d12d-1f98-4e69-bf5d-0abe5f27d75d,046ea382-26e3-485f-b142-e94f92a49c7a,Bizum,551.01,2025-10-28 21:10:38,OK,U,2025-11-07 22:11:21,2
2389b87d-a366-40ae-bfba-aa3c903b0094,de0cf3c0-ba85-42a1-8e95-809366a694b7,BIZUM,1180.01,2025-11-08 14:23:33,FAILED,U,2025-11-07 07:24:16,2
d148ba49-8ee6-43c5-889c-fece4b667750,09c13f2a-abf7-410d-a417-51cf44c719d0,BIZUM,232.43,2025-11-09 19:53:47,OK,U,2025-11-07 10:35:58,2
da26b7e8-661b-45a9-b51d-60ea2863af14,58f6da7b-057d-4d79-88f9-92193e5c69d9,CARD,794.86,2025-10-24 02:21:09,FAILED,U,2025-11-07 17:43:17,2
