orderItemId,orderId,productId,quantity,unitPrice,lineAmount,currency,holaMundo,op,eventTime,seqNum
d18bd3a4-37a7-4c26-a7c6-6a42265cb300,b5645358-fb69-4505-9760-b9487683bd0c,b86dab56-1c32-4476-96e0-3d0d7993eb3f,,442.7,442.7,EUR,valor_inutil,I,2025-11-06 14:12:31,1
7ca964c0-c5bf-48a7-b4e6-a60666689591,a90c1856-f325-4b31-b8c3-fc26d24874de,,5,249.92,1249.6,EUR,valor_inutil,I,2025-11-05 23:35:53,1
dc04da8d-45cb-4120-b40e-ba6caa1f147b,a90c1856-f325-4b31-b8c3-fc26d24874de,f5992f6b-25fa-418c-91f4-1f91249e23ee,1,558.01,558.01,EUR,valor_inutil,I,2025-11-06 19:57:52,1
f93b4444-642a-4877-8648-8f207aff8356,a90c1856-f325-4b31-b8c3-fc26d24874de,528ea7d6-c7a1-45bd-ad0c-438b82280df0,1,348.8,348.8,EUR,valor_inutil,I,2025-11-06 00:44:46,1
c5a3264e-83df-4752-9b3b-49d6f9b1e93a,a90c1856-f325-4b31-b8c3-fc26d24874de,59e1089e-0289-4438-8200-62c3317e64f0,2,81.75,163.5,eur,valor_inutil ,I,2025-11-06 14:19:40,1
359c052b-1d3b-4c53-a943-a77089dc615e,a90c1856-f325-4b31-b8c3-fc26d24874de,d90ddac3-86b3-4277-8b32-2e0e79e63ef1,4,560.65,2242.6,EUR,valor_inutil,I,2025-11-06 21:00:40,1
bb7412b1-99e0-4526-87ea-79f183e324d5,994b76e2-073d-4a05-b2b8-74380bfc06f0,7100ae4f-7fba-40b7-8a14-681d5f9006ee,,788.27,3153.08,EUR,valor_inutil,I,2025-11-06 14:50:12,1
18fd52bc-2b73-41a4-b814-6175f084aaf5,994b76e2-073d-4a05-b2b8-74380bfc06f0,8f7eb310-ef3c-475e-bed1-55eb0dae2579,1,156.95,156.95,EUR,valor_inutil ,I,2025-11-06 03:56:14,1
b783a93c-0345-4690-b006-359d042ddc39,994b76e2-073d-4a05-b2b8-74380bfc06f0,f78e4649-3bd4-42c1-a8d2-78ec70659769,2,129.1,258.2,EUR, valor_inutil  ,I,2025-11-06 06:34:12,1
7454687e-44c9-4898-9f6d-3918b580c398,69881d2f-121a-48bf-8ec9-ab30a70976df,5e39589e-8e43-4eaf-a06e-1bfa9b2e2998,2,691.14,1382.28,EUR,valor_inutil,I,2025-11-06 02:54:16,1
b3ea56bc-1d38-4081-9b9a-3ccf788f30b6,69881d2f-121a-48bf-8ec9-ab30a70976df,b6746a8c-8f93-47ab-a064-bc37ee1e769f,5,458.95,2294.75,EUR,valor_inutil,I,2025-11-06 10:19:33,1
96efdd37-cd23-41f7-9827-a6adb9262ab3,583d282f-3b22-4287-969b-7efd32b6c61b,efa15297-0f26-47f1-8d14-0a8820e542fe,5,410.81,2054.05,EUR,valor_inutil,I,2025-11-06 02:20:38,1
a9455b47-be5e-4507-b474-1ccad0170186,583d282f-3b22-4287-969b-7efd32b6c61b,b3f18d60-162a-4d56-8bdd-a9eec567323c,1,658.38,658.38,EUR,valor_inutil,I,2025-11-06 23:40:31,1
1434b329-0ffa-4b17-85d7-2106196505f5,887459b6-f8a6-4979-887d-2a209140d56e,,2,685.34,1370.68,USD,  valor_inutil  ,I,2025-11-06 17:57:46,1
4ebeccbd-d052-4cdc-b832-49e8198770a7,887459b6-f8a6-4979-887d-2a209140d56e,be8bf09c-0edd-40b7-907a-d9e652f40eaa,5,273.93,1369.65,EUR,valor_inutil,I,2025-11-06 13:55:35,1
78584964-c5d5-4485-b6db-548e4f2c5ad4,887459b6-f8a6-4979-887d-2a209140d56e,60966d1f-cb09-4a6b-b634-dee8972d5a48,2,749.96,1499.92,EUR,valor_inutil,I,2025-11-06 19:39:07,1
92a3f4e1-ec26-4391-9e1c-654c211a14a5,887459b6-f8a6-4979-887d-2a209140d56e,7956ac5c-a0d1-43f5-8fff-9192f2793c40,2,186.1,372.2,eur,valor_inutil,I,2025-11-06 07:28:17,1
6b7e2ea0-b19c-4a1c-9872-eb0420eaff0b,0720c764-1aad-4315-ae77-1af82bb31e05,69a10f75-3f69-4948-85cb-e497947404ca,3,147.92,443.76,EUR,valor_inutil,I,2025-11-06 07:23:33,1
35f00336-f3e8-4dc1-ad9d-7254a5a78f9c,0720c764-1aad-4315-ae77-1af82bb31e05,969d66b6-0b60-488f-b96c-c894586f4add,5,430.4,2152.0,EUR,valor_inutil,I,2025-11-06 03:05:56,1
8c628bbb-789b-4b19-8d1b-ca73498c2dc8,0720c764-1aad-4315-ae77-1af82bb31e05,947cdffc-e31f-40b9-bc7a-23701bdcd3c4,2,526.32,1052.64,USD,valor_inutil,I,2025-11-06 09:04:07,1
c2b66e89-d649-415f-893a-1f1ec93db04c,0720c764-1aad-4315-ae77-1af82bb31e05,b86dab56-1c32-4476-96e0-3d0d7993eb3f,3,442.7,1328.1,EUR,valor_inutil,I,2025-11-06 19:41:55,1
589bef35-4cff-4dfe-a910-59c5fcb21954,0720c764-1aad-4315-ae77-1af82bb31e05,bb77dac9-7a60-4d4b-b47e-ddbb81b8b7b4,5,317.34,1586.7,EUR,valor_inutil,I,2025-11-06 10:53:38,1
3223a52e-4450-453d-906f-b926507f65c0,2e86035d-0b0c-463c-8b65-cfe6185610ac,b5b869b6-4381-4d35-98a7-810c87717e9d,4,244.65,978.6,EUR,valor_inutil,I,2025-11-06 01:01:40,1
e3d57118-2fac-4399-8c34-e6694a449e79,42721ea7-4a03-499b-8136-5abff27ad204,,5,,1223.5,EUR, valor_inutil,I,2025-11-06 07:00:08,1
a3e8cf9c-41a1-4ac4-9a3c-aab71b0a6061,eed3891b-fc9e-4a0b-885b-3b26c1f3c167,17e780fe-9169-442b-830b-76153eefd56b,2,609.41,1218.82,EUR,valor_inutil,I,2025-11-06 08:51:43,1
718547cb-bcd7-454d-ba2c-5765c0e810c9,eed3891b-fc9e-4a0b-885b-3b26c1f3c167,af22fc64-68f4-4d0e-840d-8bc390ad2504,5,37.2,186.0,EUR,valor_inutil,I,2025-11-06 04:53:29,1
54d668f0-9f6b-4006-86e7-177ae736b5d8,58f6da7b-057d-4d79-88f9-92193e5c69d9,679be977-a71b-450b-8672-c6162fe81c94,1,186.1,186.1,EUR,valor_inutil,I,2025-11-06 20:06:52,1
8253bd6f-a045-4ce0-873d-c25cc3f1000e,58f6da7b-057d-4d79-88f9-92193e5c69d9,efd97230-2f40-4197-ac3d-a942381c05d2,3,295.21,885.63,USD,valor_inutil,I,2025-11-06 02:10:01,1
d235c671-2063-483f-b0c2-dc05bbd3136e,58f6da7b-057d-4d79-88f9-92193e5c69d9,8ac4dcc1-fe2b-449d-9725-129d2d803685,3,636.02,1908.06,EUR,valor_inutil,I,2025-11-06 04:09:46,1
ecd6cecc-858b-40ed-9f14-1eea1e2a5c08,58f6da7b-057d-4d79-88f9-92193e5c69d9,36785180-e5b8-44ef-8821-d52fc4350418,3,461.33,1383.99,EUR,valor_inutil,I,2025-11-06 12:45:28,1
7b7beee9-55f6-4615-b241-135ad2fb784f,58f6da7b-057d-4d79-88f9-92193e5c69d9,7105fa69-a861-4712-bed0-8d51d799c253,3,313.48,940.44,EUR,valor_inutil,I,2025-11-06 15:54:31,1
510e7d57-2f29-4393-979e-6c1d9c71eb5c,7c72021b-a53b-47fd-b563-3418725cb509,8810aabf-2651-4b10-b6ba-7e9f356f0076,2,420.23,840.46,EUR,valor_inutil,I,2025-11-06 23:40:00,1
7be3531b-f419-4a39-a59c-d9456f76f03c,7c72021b-a53b-47fd-b563-3418725cb509,b2efe8f9-849b-4c7e-801f-4086f825b925,,670.42,2011.26,EUR,valor_inutil ,I,2025-11-06 00:42:10,1
56ed25f5-ad2d-441c-a785-20753a15e7c3,7c72021b-a53b-47fd-b563-3418725cb509,b1eb263a-032e-487c-9e26-7f4e8a12b76c,5,,1323.85,EUR,valor_inutil,I,2025-11-06 19:11:45,1
d84be74e-af17-4e04-832f-f63259c29a39,7c72021b-a53b-47fd-b563-3418725cb509,ab09171e-3802-48d7-baf0-a8429dea04c2,4,508.2,2032.8,EUR,valor_inutil,I,2025-11-06 08:41:28,1
89a06355-18f4-4f46-9a7d-fafea28c502c,7c72021b-a53b-47fd-b563-3418725cb509,36785180-e5b8-44ef-8821-d52fc4350418,3,461.33,1383.99,EUR,valor_inutil,I,2025-11-06 04:08:22,1
61d3f8fc-94a1-4d1b-bb85-522c871794c1,610d7aa3-b03b-47c2-8bc6-2855fda33b6b,4209711a-1918-455c-a2db-1a2e84002441,1,711.22,711.22,EUR,valor_inutil,I,2025-11-06 14:36:52,1
5fd798db-ca6b-4441-b926-d1e1c8735412,610d7aa3-b03b-47c2-8bc6-2855fda33b6b,e28782ef-015c-4957-abb5-5404e685f8a3,2,783.0,1566.0,EUR, valor_inutil ,I,2025-11-06 10:17:00,1
b7b8f26e-5a2a-4f09-9516-d07fd7f9d84e,610d7aa3-b03b-47c2-8bc6-2855fda33b6b,d517ea68-d597-4b2b-98f8-fd6cfa80b157,3,483.52,1450.56,EUR,valor_inutil  ,I,2025-11-06 19:18:59,1
20fbb91c-8e13-4518-95d3-934c36f92f5c,610d7aa3-b03b-47c2-8bc6-2855fda33b6b,f2f4c31b-436c-4b9d-8635-d111739c2fe3,4,239.54,958.16,EUR,valor_inutil,I,2025-11-06 14:19:28,1
92c8b41b-9d07-451a-8761-04d2746141b6,610d7aa3-b03b-47c2-8bc6-2855fda33b6b,f411a672-8be6-4f48-a570-311657af4a9e,4,232.18,928.72,EUR,valor_inutil,I,2025-11-06 14:14:54,1
b56aec96-c3ea-4e23-97de-b49172a8ea74,b5f37d91-74f8-4645-ac7e-720153065ba9,6f021697-64a8-4170-b833-0b894366126d,5,397.8,1989.0,eur,valor_inutil,I,2025-11-06 06:06:20,1
148c2ac1-7551-4ca4-accb-ce0dbaa3b082,1e2d782b-39e6-46d7-97ac-80c9b5767df6,b5b869b6-4381-4d35-98a7-810c87717e9d,4,244.65,978.6,EUR,valor_inutil,I,2025-11-06 02:04:26,1
1c212516-4f31-460d-ad64-d4219c42cca1,9f2029f8-6bbc-4ca0-8c62-c1c89e6da8dc,ac7ea511-e655-4e9a-827f-2d4194ef1429,2,95.86,191.72,EUR,valor_inutil,I,2025-11-06 19:07:35,1
7ee317c4-3db3-4301-83c4-f2d831620f09,9f2029f8-6bbc-4ca0-8c62-c1c89e6da8dc,ce238937-0cf2-4779-b8f7-bd94a1530946,1,701.01,701.01,USD,valor_inutil,I,2025-11-06 02:46:55,1
5d2d83e0-a1f0-4394-8e94-223919946afe,9f2029f8-6bbc-4ca0-8c62-c1c89e6da8dc,,2,560.65,1121.3,EUR,valor_inutil,I,2025-11-06 03:14:08,1
7a8a6042-6124-45e8-ae95-9dfb27604951,9f2029f8-6bbc-4ca0-8c62-c1c89e6da8dc,,,203.31,406.62,eur,valor_inutil,I,2025-11-06 10:06:16,1
ecdc8554-6af8-46db-a0a8-1213f0205606,c65296e8-16d0-48fe-a9ea-c52c1228b092,efd97230-2f40-4197-ac3d-a942381c05d2,2,295.21,590.42,EUR,valor_inutil,I,2025-11-06 13:14:39,1
d9de3b67-cb35-4c3e-8e90-9fb2718ef7c0,c65296e8-16d0-48fe-a9ea-c52c1228b092,b6746a8c-8f93-47ab-a064-bc37ee1e769f,3,458.95,1376.85,EUR,valor_inutil,I,2025-11-06 15:10:35,1
427f039a-ed23-405b-8264-b884b63fa93b,c65296e8-16d0-48fe-a9ea-c52c1228b092,2a949dfd-4c42-41c0-b06d-6dd5b672654c,1,619.02,619.02,EUR,valor_inutil,I,2025-11-06 13:13:04,1
f5871a87-2745-4133-8fef-8b2ee426962f,2347ec0c-d36f-45ed-892a-81428f7585df,cab7723f-4c20-4113-9beb-3f887dc69d95,2,579.32,1158.64,EUR,valor_inutil,I,2025-11-06 16:41:31,1
458b6c3a-76fc-4368-a03c-716127de9f07,2347ec0c-d36f-45ed-892a-81428f7585df,8b2adbdc-a4f6-4bc2-adf9-0ae832bcdc07,1,153.22,153.22,eur,valor_inutil,I,2025-11-06 00:07:39,1
866dce07-0a4a-4330-85b6-77d0ad80ebda,2347ec0c-d36f-45ed-892a-81428f7585df,38522813-943d-43fd-b5ba-9bdf76300ad7,2,199.09,398.18,EUR,valor_inutil,I,2025-11-06 00:47:12,1
9237910a-08f9-4450-8342-a1f1fac78f1a,2347ec0c-d36f-45ed-892a-81428f7585df,8965dd74-050a-41b7-8eb8-3558ab0989c3,1,81.62,81.62,EUR,valor_inutil,I,2025-11-06 00:38:53,1
3e03ea41-f0e4-4391-914e-7b7f352b14c7,2347ec0c-d36f-45ed-892a-81428f7585df,e236ac09-1829-4336-a69a-a0a50db16647,2,402.9,805.8,EUR,valor_inutil,I,2025-11-04 18:45:56,1
0942eb97-5a29-4ec7-87b3-afeda7804e16,c99c039e-799b-4bfe-a68f-66da55d30e27,cc20860a-6353-4686-bf8e-bb6b179d0662,4,39.16,156.64,EUR,valor_inutil,I,2025-11-06 10:04:48,1
9a8bfaa9-1ef5-4abb-a34e-86d8780d8d52,c99c039e-799b-4bfe-a68f-66da55d30e27,e08a3376-d3ca-4fa9-84fe-d3dc49728b88,4,548.76,2195.04,EUR,valor_inutil,I,2025-11-06 12:13:12,1
fbfeebc5-ceb4-49b2-9fc6-5bc4658f266c,c99c039e-799b-4bfe-a68f-66da55d30e27,ec77cbf4-1805-427d-82e8-f249a7defb70,1,758.34,758.34,EUR,valor_inutil,I,2025-11-06 03:22:38,1
d542bd5a-75f0-437f-968a-a9be646d86fd,24441814-7732-4ec5-9e15-0bc2f61c6b5f,32d36d13-2bc4-4ce5-a3e8-a7613c01e394,3,21.34,64.02,EUR,valor_inutil,I,2025-11-06 21:30:45,1
fbecc4b4-3c11-47fb-a5e1-705b7f53af28,24441814-7732-4ec5-9e15-0bc2f61c6b5f,,2,478.6,957.2,EUR,valor_inutil  ,I,2025-11-06 07:03:25,1
dd9f5081-22fc-4662-807a-d4ee3e60d9b8,24441814-7732-4ec5-9e15-0bc2f61c6b5f,7806ea68-4cf4-4434-b900-bdd569eeed11,2,648.34,1296.68,EUR,valor_inutil,I,2025-11-06 05:14:10,1
ce72a4b0-a20b-4a6f-b01b-46ec22dcdad7,f5be2e01-7333-4266-8715-a346b3bf2285,,3,461.07,1383.21,USD,valor_inutil,I,2025-11-06 05:56:45,1
e7a475f3-999b-410b-83f5-881f7500aa96,f5be2e01-7333-4266-8715-a346b3bf2285,2bbdb70c-c7fc-48b3-b4df-8b7afbc4358a,4,254.11,1016.44,EUR,valor_inutil,I,2025-11-06 21:36:48,1
ff4ff5a6-e275-4ddb-9ab0-fe35872a79ae,ef2d5f79-aa48-46d7-8bbf-6591a714f613,,1,273.93,273.93,EUR,valor_inutil,I,2025-11-06 19:32:32,1
268dc716-20eb-484c-b556-fc51a8bf05be,ef2d5f79-aa48-46d7-8bbf-6591a714f613,81cc0b75-1967-4dd0-8828-524e89e766e7,1,229.7,229.7,EUR,valor_inutil  ,I,2025-11-06 14:27:54,1
a5eeed3c-7ea7-4f0f-a859-01d5d2fb4306,ef2d5f79-aa48-46d7-8bbf-6591a714f613,ec82f188-beea-4f29-9ea3-55cdcd8d7ca8,3,86.53,259.59,USD,valor_inutil,I,2025-11-06 01:07:03,1
8297d610-efbd-49a6-a866-d585e08f3328,f38037f1-af07-4e29-8d03-de4a067d88b1,7d315d11-71d9-4bf3-b077-fe0d651c3203,5,56.42,282.1,EUR,valor_inutil  ,I,2025-11-06 01:09:17,1
8e9cba95-4cd2-4b38-96ad-5a63449f7988,bd33dd71-7986-450a-ae5c-eb35bc8ceb3f,1daa92a8-f2a4-43dd-b3a4-7e2693cdf2b7,1,121.83,121.83,EUR,valor_inutil,I,2025-11-06 11:18:31,1
250268ba-6392-4d45-8ccf-31f695ba39d7,bd33dd71-7986-450a-ae5c-eb35bc8ceb3f,2c0c29ce-7476-49c8-a37b-6c58dcba46c7,4,592.78,2371.12,EUR,valor_inutil,I,2025-11-06 12:31:57,1
19df6522-c2bf-4464-a6a5-d37e722a2632,bd33dd71-7986-450a-ae5c-eb35bc8ceb3f,23987b91-7a36-44f7-bf4d-03ee4587852e,2,85.13,170.26,EUR,valor_inutil,I,2025-11-06 22:24:15,1
a2df8b88-1656-46f9-bb96-28175c84357c,d93ae963-ef95-479e-9a6c-1315ae0b07bd,,1,258.29,258.29,USD,  valor_inutil  ,I,2025-11-06 12:51:51,1
a9cbfc74-b226-4e84-8085-198b7b79c90f,d93ae963-ef95-479e-9a6c-1315ae0b07bd,9ed129ee-8119-4c30-b59f-062ef28d1811,3,648.85,1946.55,EUR,valor_inutil,I,2025-11-06 22:41:46,1
9ee7f1a6-ea98-435e-859f-e0a5f5f1370e,d93ae963-ef95-479e-9a6c-1315ae0b07bd,88db0207-6471-4c8e-b6cb-7104591f38ca,5,39.51,197.55,EUR,valor_inutil,I,2025-11-06 13:05:28,1
efef9b9b-4b2f-4ec5-bd4f-aec60577c11d,d93ae963-ef95-479e-9a6c-1315ae0b07bd,d8e00764-c660-4a69-9354-81f7315febf8,1,552.86,552.86,EUR,valor_inutil,I,2025-11-06 22:23:34,1
68943650-90bc-4521-82d0-8d4216c7a40b,e8adae6c-6393-4347-a09b-991d76dedad8,067be746-7354-4145-8751-665c76a3a761,2,149.93,299.86,EUR,valor_inutil,I,2025-11-06 14:45:42,1
549f4d57-d1aa-4622-a5bf-af848d1ee4c3,e8adae6c-6393-4347-a09b-991d76dedad8,58b2da18-0dd4-4a1c-b315-f069ff1c4913,1,735.89,735.89,USD, valor_inutil  ,I,2025-11-06 02:20:00,1
8dac8f26-6e3a-4644-94b6-949462637e16,e8adae6c-6393-4347-a09b-991d76dedad8,1fc2b2af-cf14-4e7c-aa42-4347e03ae18f,4,430.4,1721.6,EUR,valor_inutil,I,2025-11-06 11:46:29,1
ab297429-f282-4e4e-9e00-b7c86afa7674,e8adae6c-6393-4347-a09b-991d76dedad8,4bf4eff9-cb29-4758-8f91-a5388abae99d,1,338.65,338.65,USD,valor_inutil,I,2025-11-06 17:07:26,1
941181c1-3f5f-4d2f-a30f-46ed107ba4a9,5a6ba90b-140c-4853-85dc-5570139b1583,cc20860a-6353-4686-bf8e-bb6b179d0662,5,39.16,195.8,EUR,valor_inutil,I,2025-11-06 17:33:36,1
03480cd3-ea34-48a3-9012-4214f57177b8,5a6ba90b-140c-4853-85dc-5570139b1583,4ee2ce90-b0ab-4088-b07c-33c3e69d714e,4,773.48,3093.92,EUR,valor_inutil,I,2025-11-06 22:04:30,1
2c2a8250-f079-4134-a5d0-823fbc3baac2,5a6ba90b-140c-4853-85dc-5570139b1583,55b20e8d-aa1d-4ec0-9f56-916d7600de29,2,351.58,703.16,EUR,valor_inutil ,I,2025-11-06 00:11:40,1
356f9ca3-f533-4166-b426-40416dace52a,5a6ba90b-140c-4853-85dc-5570139b1583,d7505896-dbef-4622-b32e-459e7a299d6c,4,708.98,2835.92,EUR,valor_inutil,I,2025-11-06 13:40:26,1
a97332e8-9079-4667-aeee-7a61717d55ad,bc49d0b7-6710-4e23-be63-3ee5af7c0783,9ed129ee-8119-4c30-b59f-062ef28d1811,5,648.85,3244.25,EUR,valor_inutil,I,2025-11-06 17:49:24,1
e498ebe1-3b4f-4f5f-8a61-38a82c099fe0,bc49d0b7-6710-4e23-be63-3ee5af7c0783,08837814-e440-4cd8-abfe-ad1c8f1b907d,1,685.34,685.34,USD,  valor_inutil ,I,2025-11-06 11:23:32,1
84eaf154-3d6d-447c-a049-a9db9028ece2,bc49d0b7-6710-4e23-be63-3ee5af7c0783,91ef5b5f-a10b-475b-b0d1-fde0bf90d875,1,,249.71,eur,valor_inutil,I,2025-11-06 19:04:36,1
018967c1-934f-4a52-b205-44bcfdc44897,bc49d0b7-6710-4e23-be63-3ee5af7c0783,d554ec46-06a4-4536-8d05-359475e5c0a8,4,567.36,2269.44,eur,valor_inutil,I,2025-11-06 06:54:32,1
b7358574-4e2a-4251-8faa-77e728a708d7,bc49d0b7-6710-4e23-be63-3ee5af7c0783,528ea7d6-c7a1-45bd-ad0c-438b82280df0,1,348.8,348.8,EUR,valor_inutil,I,2025-11-06 01:23:53,1
0824e310-5759-44ef-9bb0-ae316e0d653e,eaed687b-c18f-4c98-841f-014338b67315,7c4420ce-3557-48a5-b0c5-93884afb5d47,3,43.58,130.74,EUR,  valor_inutil,I,2025-11-06 07:22:33,1
6d2122e2-eed9-4d24-8560-b45988d59ccf,d5e22057-5131-48e3-a23f-09d3df569e96,87e6f54b-664d-48a6-8783-8b735785f3d1,1,291.06,291.06,EUR,valor_inutil,I,2025-11-06 05:35:53,1
91495fa4-4ee9-4bf2-a1eb-751119a5e9c8,d5e22057-5131-48e3-a23f-09d3df569e96,b8f51459-b049-45a6-be70-b163bc957c1e,5,562.35,2811.75,EUR,valor_inutil,I,2025-11-06 23:34:25,1
37245465-2b76-489a-8579-3e9ae2d70cf2,d5e22057-5131-48e3-a23f-09d3df569e96,f5e87b42-53ff-4bab-a2b3-d9f1e868dc82,1,491.77,491.77,EUR, valor_inutil  ,I,2025-11-06 20:10:50,1
afab9a4c-0d58-4aa3-86fb-844e85c7f30f,d5e22057-5131-48e3-a23f-09d3df569e96,cc20860a-6353-4686-bf8e-bb6b179d0662,3,39.16,117.48,EUR, valor_inutil  ,I,2025-11-06 14:52:07,1
f8f318ae-303e-498b-9ac4-1e85adde3061,d5e22057-5131-48e3-a23f-09d3df569e96,c826ce1d-a75e-4fbd-8615-947720314ce5,3,719.94,2159.82,EUR,valor_inutil,I,2025-11-06 04:30:22,1
92ee0a1e-169c-40c9-8f02-6d9b84da9b0d,84fd0832-a2fa-4875-ba9e-c66893aad10a,211d7d27-ea5c-49af-a670-9cf1118ffa22,5,337.18,1685.9,eur,valor_inutil ,I,2025-11-06 12:46:53,1
1034edcd-81e4-4317-ba97-a140b47d3940,bfe89785-dd17-4644-80f2-30b7fd6decf6,95e796f7-53db-46df-b9a4-5005d182855f,5,664.18,3320.9,EUR,valor_inutil,I,2025-11-06 18:14:46,1
d0858c0f-32ba-44ff-9b22-cf6557757515,bfe89785-dd17-4644-80f2-30b7fd6decf6,937431cc-6d97-4e27-b2a2-8774754eedc2,3,741.68,2225.04,EUR,valor_inutil,I,2025-11-06 01:49:52,1
67eaf5a8-b3a7-48da-ac4c-f933defe4eb7,90839eea-1d81-4958-8ed9-c250f6958968,2481efb6-e76d-4a35-871d-4f8cb0a8474f,4,19.51,78.04,EUR,valor_inutil,I,2025-11-06 06:03:51,1
57d3d96e-50a9-4fcf-8729-8ea5d1c46e51,b24f3ee9-3b29-4bc3-bea5-ba7cccb41de4,,1,314.82,314.82,EUR,valor_inutil,I,2025-11-06 22:35:05,1
ab3266e2-2301-45cd-8edd-47d6847c0a4b,b24f3ee9-3b29-4bc3-bea5-ba7cccb41de4,95e796f7-53db-46df-b9a4-5005d182855f,1,664.18,664.18,EUR,valor_inutil,I,2025-11-06 01:55:23,1
